O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT
6636229,976777,F,190832.10,7/9/1992,5-LOW,Clerk#000006474,0,", regular requests alongside of the carefully express"
6636230,664252,F,179290.46,1/10/1995,3-MEDIUM,Clerk#000003675,0,y bold pinto beans. carefully ironic realms cajole carefully along the eve
6636231,1069441,F,127207.24,8/3/1994,1-URGENT,Clerk#000000569,0,lar packages haggle deposits; accounts wake about the furiously regula
6636256,1094728,O,134925.83,7/30/1998,2-HIGH,Clerk#000002844,0,regular warhorses. unusual packages sleep busily against the bol
6636257,78319,F,317666.31,6/17/1994,3-MEDIUM,Clerk#000003842,0," deposits at the final, regu"
6636258,781174,O,83003.45,3/16/1997,1-URGENT,Clerk#000002161,0,regular excuses. fluffily u
6636259,1184348,O,3422.68,10/13/1996,4-NOT SPECIFIED,Clerk#000006560,0,the blithely regular dinos nag flu
6636260,322990,O,226768.35,11/22/1995,5-LOW,Clerk#000002971,0,regular accounts against the foxes boost foxes. blithely furious
6636261,1465327,O,80502.06,7/22/1996,3-MEDIUM,Clerk#000000762,0,about the carefully special pinto beans. carefully brave dependenc
6636262,721721,F,138990.23,5/24/1994,3-MEDIUM,Clerk#000002910,0,"s the regular, unusual acco"
6636263,949091,O,125316.12,9/18/1996,3-MEDIUM,Clerk#000007306,0,fully among the carefully re
6636288,372118,F,312807.52,1/2/1995,2-HIGH,Clerk#000007195,0,ly. express deposits beneath the unusual ideas cajol
6636289,653653,O,93168.39,1/18/1996,5-LOW,Clerk#000002677,0,"s. furiously ironic deposits about the bold, special Tiresias boost sl"
6636290,1442584,F,91741.95,1/19/1992,1-URGENT,Clerk#000009573,0,sh slyly. slyly express pinto beans detect slyly among the carefully regul
6636291,1003400,O,348757.06,7/20/1996,2-HIGH,Clerk#000006514,0,"ironic, even grouches. ironic ideas wake above the furiously regular frays. "
6636292,1131248,O,32927.29,1/29/1996,2-HIGH,Clerk#000009327,0,ily final accounts thrash carefully careful
6636293,373168,F,43887.21,7/11/1994,5-LOW,Clerk#000002020,0,blithely unusual accounts
6636294,332975,F,324792.16,6/28/1992,3-MEDIUM,Clerk#000006767,0,gular deposits use caref
6636295,1308346,O,17505.13,3/14/1998,4-NOT SPECIFIED,Clerk#000008980,0,ccounts integrate blithely ironic deposits.
6636320,856735,F,38362.15,5/28/1993,4-NOT SPECIFIED,Clerk#000006286,0,ndencies! carefully bold asymptotes are furiously. blithely even accounts nag 
6636321,636205,F,280403.44,6/9/1993,5-LOW,Clerk#000000046,0,"yly. slow, final asymptotes x-ray carefully after the carefully"
6636322,694750,O,238901.31,1/13/1997,5-LOW,Clerk#000006920,0,ironic foxes grow slyly after the carefully bold packages. slyly even reques
6636323,654217,O,149487.22,2/3/1997,1-URGENT,Clerk#000008274,0,ng the quickly unusual ideas wake against the quickly expre
6636324,414832,F,67446.07,4/13/1992,1-URGENT,Clerk#000008243,0,hs! ironic packages cajole. 
6636325,56852,F,24949.90,11/13/1992,5-LOW,Clerk#000008032,0, regular pinto beans breach fluffily above 
6636326,1497095,O,249042.74,12/23/1995,5-LOW,Clerk#000001255,0,arefully. pains cajole furiously express ide
6636327,669185,F,108360.42,11/15/1992,2-HIGH,Clerk#000003126,0,. somas nag. daring requests use furiously. 
6636352,1487648,O,83091.37,12/15/1997,2-HIGH,Clerk#000003954,0,posits sleep furiously
6636353,892600,O,108888.37,4/4/1996,4-NOT SPECIFIED,Clerk#000005805,0,grate alongside of the slyly regular packages. f
6636354,408695,F,149470.33,3/10/1993,4-NOT SPECIFIED,Clerk#000006181,0,"eans. even, ironic excuses haggle. final accounts us"
6636355,424166,F,272737.77,9/12/1993,5-LOW,Clerk#000007432,0,encies detect furiously. furiously pending requests use careful
6636356,955438,O,242511.24,4/2/1997,2-HIGH,Clerk#000007593,0,integrate carefully slyly sly foxes. furiously regular requests are. carefully
6636357,531481,O,273667.50,6/1/1997,3-MEDIUM,Clerk#000005397,0,"he dependencies. close, even foxes nag permanent"
6636358,95716,F,30045.15,1/14/1993,1-URGENT,Clerk#000009104,0,uffily unusual attainments are slyly across the express reques
6636359,672550,F,259835.41,9/1/1993,5-LOW,Clerk#000007789,0, slyly ironic accounts sleep slyly carefully blithe accounts. quic
6636384,1024531,O,147224.29,11/23/1996,1-URGENT,Clerk#000009641,0, slyly regular excuses. fluffily express requests use. quickly
6636385,759985,F,100360.32,10/5/1993,5-LOW,Clerk#000005093,0," foxes. regular, even fo"
6636386,551081,P,106851.08,4/11/1995,1-URGENT,Clerk#000004955,0,usly bold dolphins. requests believe slyly ab
6636387,1006894,O,175970.63,7/31/1995,2-HIGH,Clerk#000002536,0,"even, ironic accounts. slyly even packages cajole furiously final pa"
6636388,1337095,O,83840.37,1/4/1996,1-URGENT,Clerk#000008916,0,re carefully according to the slyly regular accounts. blithely p
6636389,1031240,O,181357.71,11/19/1995,1-URGENT,Clerk#000001497,0,ckly requests. quickly even requests sleep blithely about the excus
6636390,1034131,O,285375.22,7/13/1995,2-HIGH,Clerk#000006884,0,"he carefully ironic deposits sleep slyly alongside of the final, express instr"
6636391,124708,O,22807.87,1/2/1996,4-NOT SPECIFIED,Clerk#000009839,0,s haggle about the even accounts. accounts cajole. grouch
6636416,453115,O,324817.28,5/14/1996,5-LOW,Clerk#000008817,0,ades sleep furiously above the carefully bold reques
6636417,1499546,F,263599.56,4/9/1994,1-URGENT,Clerk#000003760,0,l excuses cajole carefully special asymptotes. sly excuses after the pe
6636418,1366403,O,90808.45,5/29/1996,5-LOW,Clerk#000001572,0,s. regular foxes wake blithely fluffily unusual requests. unusual instr
6636419,119117,O,181178.65,12/10/1996,1-URGENT,Clerk#000000335,0,s boost slowly against the fluffily final foxes. special 
6636420,992497,F,29970.65,1/16/1994,2-HIGH,Clerk#000004285,0,"ions. special, final accounts along the platelets cajole caref"
6636421,879476,F,40086.96,5/6/1992,2-HIGH,Clerk#000001599,0,ecial pinto beans mold carefully. fluffily ironic pinto bea
6636422,352414,F,279887.08,8/23/1993,2-HIGH,Clerk#000000119,0,atelets. slyly bold pinto beans caj
6636423,997391,F,166050.47,11/13/1992,5-LOW,Clerk#000001175,0,ructions cajole furiously. slyly quick packages hind
6636448,639728,F,104761.53,10/1/1994,1-URGENT,Clerk#000007007,0,he blithely silent asymptotes. regular 
6636449,1399973,O,21932.41,3/7/1996,3-MEDIUM,Clerk#000006455,0,oggedly unusual courts.
6636450,343936,F,56047.22,8/23/1993,3-MEDIUM,Clerk#000004079,0,ckages sleep carefully against the carefully pending acc
6636451,1024780,F,65651.53,1/10/1995,5-LOW,Clerk#000003929,0,sual accounts? quick
6636452,462181,F,196506.91,2/15/1994,2-HIGH,Clerk#000008108,0,quests should wake. ironic idea
6636453,872593,F,125507.50,10/18/1994,1-URGENT,Clerk#000001511,0,ideas nag above the quickly ironic frays. ironic 
6636454,161329,O,248721.03,2/6/1997,4-NOT SPECIFIED,Clerk#000009108,0, sly accounts are furiously ironic theodolites. pack
6636455,935128,P,394612.61,5/8/1995,3-MEDIUM,Clerk#000008867,0,dolites. pending co
6636480,1178489,F,131928.26,9/9/1994,2-HIGH,Clerk#000009526,0,. fluffily unusual requests sleep finally carefully bold ex
6636481,852127,P,186037.05,4/28/1995,5-LOW,Clerk#000001508,0,c ideas against the foxes boost slyly across the furiously ironic requ
6636482,1196402,P,328034.22,4/13/1995,1-URGENT,Clerk#000003723,0,st the platelets. quic
6636483,427814,F,99739.54,11/18/1992,4-NOT SPECIFIED,Clerk#000008032,0," special courts along the idle, special account"
6636484,760139,O,182436.83,1/27/1997,2-HIGH,Clerk#000002454,0,structions? furiously special foxes cajole alongside of the bl
6636485,153634,F,6039.52,9/4/1992,5-LOW,Clerk#000001292,0, furiously bold deposits. finally
6636486,622580,O,257590.91,11/21/1997,4-NOT SPECIFIED,Clerk#000000470,0,"ly special pinto beans. pending, final accounts print caref"
6636487,1186318,O,153819.82,3/5/1996,3-MEDIUM,Clerk#000003938,0,te furiously ironic reques
6636512,440834,O,21037.12,9/9/1996,1-URGENT,Clerk#000002760,0,e furiously besides the fina
6636513,586574,O,214193.52,9/20/1996,3-MEDIUM,Clerk#000002928,0," pinto beans cajole slyly regular accounts. special, unusual ideas caj"
6636514,546172,P,191672.79,6/2/1995,1-URGENT,Clerk#000007180,0,"ove the ironic, regular requests. pending dolph"
6636515,1005136,F,34220.31,8/16/1994,1-URGENT,Clerk#000001415,0,pinto beans boost furiously across the fluffily regular courts.
6636516,296467,F,55390.17,12/16/1992,5-LOW,Clerk#000001278,0,. blithely regular packages are 
6636517,1215662,O,78114.65,11/21/1996,3-MEDIUM,Clerk#000009476,0,ronic deposits nag carefully special packages. speci
6636518,123308,F,23096.98,7/9/1993,1-URGENT,Clerk#000001335,0,pinto beans. furiou
6636519,931088,F,183710.24,3/21/1995,1-URGENT,Clerk#000005652,0,"kages nag furiously unusual, final requests. sl"
6636544,781888,F,74207.57,10/16/1993,1-URGENT,Clerk#000000394,0, the pending foxes ea
6636545,1160231,F,321483.92,10/6/1993,5-LOW,Clerk#000000712,0,"thely ironic, special accounts. even pinto bean"
6636546,1486024,F,92484.59,7/1/1994,4-NOT SPECIFIED,Clerk#000001911,0,xcuses wake slyly above the furiously final packages. qui
6636547,584731,O,115917.23,12/10/1995,1-URGENT,Clerk#000008051,0,boost furiously furiously ironic deposits: fl
6636548,1048315,F,20477.59,6/9/1992,1-URGENT,Clerk#000000527,0,"uickly ironic orbits. regular, even accounts u"
6636549,11095,O,109166.06,7/7/1998,2-HIGH,Clerk#000009586,0,carefully evenly regular requests. blithely ironic instructions detect! ca
6636550,452680,O,81220.55,11/14/1997,4-NOT SPECIFIED,Clerk#000007266,0,o beans boost regular de
6636551,160729,F,55810.99,12/8/1994,1-URGENT,Clerk#000007333,0,r pinto beans nag instead of the patterns. quickly 
6636576,1356310,F,216798.69,12/25/1992,2-HIGH,Clerk#000001298,0,ay furiously according to the i
6636577,1486075,O,87918.07,7/8/1997,2-HIGH,Clerk#000008253,0,c deposits above the slyly
6636578,1429192,F,39313.21,10/6/1992,2-HIGH,Clerk#000004955,0,iously. quickly unusual
6636579,909886,O,242111.78,1/3/1997,5-LOW,Clerk#000000991,0,ly. pearls sleep furiously blithe packages. b
6636580,1447556,F,376469.24,12/12/1992,3-MEDIUM,Clerk#000005195,0,uriously regular deposits about the regular requests sleep furio
6636581,572588,F,144461.47,11/6/1994,1-URGENT,Clerk#000003011,0,"express, even ideas. furiously ironic pinto beans"
6636582,979262,F,248004.75,2/17/1994,3-MEDIUM,Clerk#000000626,0,", ironic multipliers across the instructions maintain "
6636583,443035,F,341441.69,6/10/1992,2-HIGH,Clerk#000009536,0,y theodolites x-ray blithely unus
6636608,76642,O,93419.24,11/15/1996,3-MEDIUM,Clerk#000005980,0,ely regular deposits nag quickly slowly r
6636609,1092709,O,40836.17,5/11/1996,2-HIGH,Clerk#000001387,0,es. quickly enticing requests wake daringly regular packages. slyly i
6636610,652429,O,89137.98,8/3/1997,3-MEDIUM,Clerk#000004775,0,lly even pinto beans. unusual asymptotes detect slyly s
6636611,343682,F,215910.82,4/4/1992,4-NOT SPECIFIED,Clerk#000008361,0,d have to boost above the permanently even accounts. quickl
6636612,1254998,F,82058.88,3/13/1994,5-LOW,Clerk#000000029,0,cross the blithely ironic courts. furiously even pinto beans wake bravely bli
6636613,1246100,O,198717.83,6/5/1996,3-MEDIUM,Clerk#000002804,0,busily ironic requests kindle fluffily pending foxes. car
6636614,188398,O,211402.33,4/16/1998,1-URGENT,Clerk#000004075,0,"counts. express, bold w"
6636615,1390081,O,120046.31,7/4/1997,5-LOW,Clerk#000003403,0,"r, pending accounts haggle carefully blithely even ideas. fluffily"
6636640,576400,O,108305.81,8/16/1997,5-LOW,Clerk#000005584,0,cross the blithely ironic
6636641,538438,F,189869.13,8/19/1993,3-MEDIUM,Clerk#000007939,0,unts integrate along the slyly ironic deposits. unusual requests integrate ag
6636642,26650,O,142321.77,7/18/1998,4-NOT SPECIFIED,Clerk#000008934,0,ackages sleep furiou
6636643,885442,O,31627.55,7/10/1996,2-HIGH,Clerk#000009444,0,ly. even excuses haggle about the carefully pending dep
6636644,103108,O,267276.30,6/30/1995,2-HIGH,Clerk#000009179,0,"rding to the slyly ironic dugouts. silent, final instructio"
6636645,432406,F,272847.67,6/12/1993,3-MEDIUM,Clerk#000009769,0,nstructions boost enticingl
6636646,1417982,O,136424.15,6/27/1996,2-HIGH,Clerk#000000466,0,nt foxes promise slyly. never express 
6636647,8677,O,185475.88,6/14/1997,2-HIGH,Clerk#000004709,0,"bove the pending, ironic realms sleep fluffily slyly unusua"
6636672,323714,O,126245.19,11/12/1995,3-MEDIUM,Clerk#000002402,0,ly according to the regul
6636673,159212,O,85839.44,8/25/1996,1-URGENT,Clerk#000000526,0,lithely final theodolites cajole. bravely final deposits haggle slyly b
6636674,1369844,F,56438.27,7/16/1994,4-NOT SPECIFIED,Clerk#000009298,0, special theodolites use slyly carefully even forges. 
6636675,954745,P,130005.09,4/10/1995,2-HIGH,Clerk#000000843,0,furiously according to the slyly special accounts-- ironic
6636676,898135,O,137787.58,4/10/1997,4-NOT SPECIFIED,Clerk#000004137,0, furiously ironic platelets boost d
6636677,447055,F,219032.04,3/8/1993,4-NOT SPECIFIED,Clerk#000005700,0,unts along the blithely 
6636678,131281,O,71656.44,1/3/1996,1-URGENT,Clerk#000005719,0,"final, bold instructions boost along the "
6636679,1438261,F,224711.41,10/5/1994,5-LOW,Clerk#000003105,0,s. deposits across the accounts sleep furiously quic
6636704,321662,F,109118.28,9/26/1992,2-HIGH,Clerk#000000843,0,ts sleep blithely regular accounts. multipliers cajol
6636705,157228,F,27474.29,7/14/1992,2-HIGH,Clerk#000007525,0,. unusual deposits integrate sometim
6636706,1001536,O,105181.60,8/29/1995,4-NOT SPECIFIED,Clerk#000007885,0,uickly across the ironic deposits. boldly thin
6636707,1295432,F,114963.69,6/7/1994,4-NOT SPECIFIED,Clerk#000006815,0,xcuses boost carefully above the permanently final packages. pendi
6636708,1314361,O,106878.73,11/24/1996,4-NOT SPECIFIED,Clerk#000006055,0," with the fluffily express foxes wake bravely bold, ev"
6636709,1440164,F,146807.52,1/6/1993,2-HIGH,Clerk#000003159,0,s the slyly ironic accounts use carefully alon
6636710,823415,F,107283.00,12/31/1992,2-HIGH,Clerk#000007440,0," foxes unwind idle, permanent deposits. theodolites are slyly. fi"
6636711,134890,F,298761.00,9/2/1994,2-HIGH,Clerk#000009736,0,c theodolites haggle carefully after 
6636736,595607,O,8371.41,11/24/1997,5-LOW,Clerk#000003041,0,ts. finally regular sauternes cajole quickly bold theodolites. furiously 
6636737,861437,F,140538.17,7/22/1994,2-HIGH,Clerk#000009125,0,blithely brave instructions boost across the 
6636738,167669,O,168008.90,11/25/1996,3-MEDIUM,Clerk#000006938,0, affix slyly. ironic ideas cajole past the theodolites
6636739,998968,O,136042.42,8/15/1995,5-LOW,Clerk#000004809,0,ding foxes. carefully express pains dazzle before the blithely regular request
6636740,136078,F,273992.19,8/30/1993,2-HIGH,Clerk#000003530,0, the express ideas. fluffily pending requests detect. silent pinto beans 
6636741,1041332,O,220523.27,4/20/1998,2-HIGH,Clerk#000001463,0,lyly final ideas haggle alongside of the slyly pending dolphins-- exc
6636742,1163347,F,121104.12,4/23/1993,5-LOW,Clerk#000002626,0,aves haggle slyly among the blithel
6636743,1366034,O,67479.80,1/18/1996,5-LOW,Clerk#000006203,0,s boost carefully u
6636768,1431703,F,231599.83,11/20/1992,1-URGENT,Clerk#000009647,0,al foxes cajole. slyly silent theodolites w
6636769,1124488,O,372940.86,3/21/1998,5-LOW,Clerk#000000406,0,frays along the furiously even 
6636770,768026,F,77080.75,5/17/1994,3-MEDIUM,Clerk#000003392,0, carefully ironic requests use after th
6636771,708541,O,99669.37,4/15/1996,4-NOT SPECIFIED,Clerk#000002588,0,ests. special packages wake across the
6636772,1444618,P,90094.86,3/13/1995,2-HIGH,Clerk#000006860,0," pinto beans wake furiously platelets. regular, silent foxes haggl"
6636773,681925,F,70009.03,1/4/1994,4-NOT SPECIFIED,Clerk#000005926,0,o the quickly specia
6636774,1108541,O,61183.98,11/8/1997,4-NOT SPECIFIED,Clerk#000009372,0,lar theodolites-- unusual dep
6636775,1242319,F,108565.94,7/5/1993,4-NOT SPECIFIED,Clerk#000004262,0, accounts. pending deposits between the slyly regular pi
6636800,1136123,O,86812.72,2/27/1997,4-NOT SPECIFIED,Clerk#000004112,0,efully regular pinto beans nag across the slyly even deposits. furiously regul
6636801,1311697,O,163545.27,3/27/1996,3-MEDIUM,Clerk#000004814,0, dependencies nag fluffily along the bol
6636802,190910,F,259115.05,11/6/1994,4-NOT SPECIFIED,Clerk#000001239,0,olites. furiously busy excuses ar
6636803,109109,O,131444.04,5/22/1997,1-URGENT,Clerk#000003616,0,ies promise fluffily across the carefully final instructions. blithely even 
6636804,781489,O,65146.62,5/16/1996,4-NOT SPECIFIED,Clerk#000003467,0, patterns wake. furiously even
6636805,469201,F,184972.69,4/2/1994,1-URGENT,Clerk#000006953,0,oss the fluffily final requests are blithely above the furiously even pinto
6636806,358655,O,97674.70,12/1/1996,3-MEDIUM,Clerk#000004127,0,ions haggle carefully after the regular instructions. slyly 
6636807,904204,F,201069.36,10/10/1993,5-LOW,Clerk#000006301,0,to beans; regular accounts across the fur
6636832,456430,O,343141.87,4/1/1998,2-HIGH,Clerk#000008171,0,. ironic Tiresias sleep blithely. quickly fluffy 
6636833,185746,F,232117.83,6/19/1993,5-LOW,Clerk#000008372,0,ross the sentiments. carefully ironic requests ab
6636834,299674,O,231811.15,2/28/1997,2-HIGH,Clerk#000000544,0,l packages was slyly against the even excuses. accounts integrate s
6636835,1118810,O,49097.00,9/29/1997,5-LOW,Clerk#000005088,0,ously ironic depths? furiously pending inst
6636836,1328458,F,40886.49,5/13/1993,4-NOT SPECIFIED,Clerk#000002639,0,"slyly. regular, pen"
6636837,1392646,O,31130.45,3/7/1996,2-HIGH,Clerk#000006796,0,"ular ideas. regular, final packages across the "
6636838,192893,O,19919.97,12/17/1995,2-HIGH,Clerk#000007959,0,"ar requests across the pending, unu"
6636839,444769,F,155982.10,4/14/1992,4-NOT SPECIFIED,Clerk#000001345,0, carefully ironic deposits sleep furiously deposits; blithely regular pi
